Tipo;"Item inventariable";"Item con variantes";"Venta en negativo";Nombre;"Codigo del producto o servicio";Referencia;"Unidad de medida";Categoria;Descripcion;"Costo inicial";"Precio base";Impuesto;"Precio total";"Precio: General";"Precio: Lista General 2023";"Codigo cuenta contable";"Cuenta contable";"Codigo cuenta de inventario";"Cuenta de inventario";"Codigo cuenta de costo de venta";"Cuenta de costo de venta";"Codigo de barras2";"codigo de barras 3";"Codigo de barras"
Producto;Si;No;Si;"BOLSA DE ESTOPA FINA 400G AZUL";;4518;Unidad;"PINTURAS Y DISOLVENTES";1EF004;3024,000000;5042,000000;19.00;6000;5042,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307540
Producto;Si;No;Si;"BOLSA DE ESTOPA FINA 800G AMARILLA";;4519;Unidad;"PINTURAS Y DISOLVENTES";;6048,000000;10084,000000;19.00;12000;10084,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307541
Producto;Si;No;Si;"VALVULA DE REGULACION SENCILLA EN ZING 1/2 BOCCHERINI";;4520;Unidad;GRIFERIA;YW376;12605,000000;18908,000000;19.00;22501;18908,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307542
Producto;Si;No;Si;"VALVULA DE REGULACION DOBLE  EN ZING 1/2 BOCCHERINI";;4521;Unidad;GRIFERIA;YW377;13697,000000;21008,000000;19.00;25000;21008,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307543
Producto;Si;No;Si;"SECUENCIADOR CINTA LED NEON RGB120V";;4522;Unidad;ELECTRICOS;;9265,000000;16500,000000;19.00;19635;16500,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307544
Producto;Si;No;Si;"LLANA MADERA BOCETO DE PUNTA 9CM X 20CM";;4523;Unidad;"HERRAMIENTA MANUAL";115501;3736,000000;5882,000000;19.00;7000;5882,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307546
Producto;Si;No;Si;"CABO CEPILLO X 1.20 MTS CORRIENTE";;4525;Unidad;"HERRAMIENTA MANUAL";102503;4012,000000;7500,000000;19.00;8925;7500,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307547
Producto;Si;No;Si;"CABO MACETA N3 LIJADO FINO";;4526;Unidad;"HERRAMIENTA MANUAL";104002;2363,000000;3782,000000;19.00;4501;3782,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307548
Producto;Si;No;Si;"CABO MARTILLO U�A N2";;4527;Unidad;"HERRAMIENTA MANUAL";105502;1713,000000;2941,000000;19.00;3500;2941,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307549
Producto;Si;No;Si;"CEPILLO CARRETERO PLASTICO 34CM SIN CABO";;4528;Unidad;"HERRAMIENTA MANUAL";401501;10972,000000;16387,000000;19.00;19501;16387,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307550
Producto;Si;No;Si;"MASILLA DRYWALL PANEL TEC PROFESSIONAL BALDE 14KG CORONA";;4529;Unidad;"PINTURAS Y DISOLVENTES";;27760,000000;34454,000000;19.00;41000;34454,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7705389012028
Producto;Si;No;Si;"VINILO T1 PROFESSIONAL 1A BLANCO BALDE 2.5 G CORONA";;4530;Unidad;"PINTURAS Y DISOLVENTES";;106621,000000;127731,000000;19.00;152000;127731,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7705389011410
Producto;Si;No;Si;"VINILO T1 PROFESSIONAL 1A BLANCO 1 G CORONA";;4531;Unidad;"PINTURAS Y DISOLVENTES";;43563,000000;53782,000000;19.00;64001;53782,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7705389011403
Producto;Si;No;Si;"VINILO T2 TOTAL 2.5 G CORONA";;4532;Unidad;"PINTURAS Y DISOLVENTES";20%;79798,000000;95798,000000;19.00;114000;95798,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7705389011496
Producto;Si;No;Si;"VINILO T2 PROFESSIONAL ALTA COBERTURA 5 G CORONA";;4534;Unidad;"PINTURAS Y DISOLVENTES";;149109,000000;193277,000000;19.00;230000;193277,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7705389012165
Producto;Si;No;Si;"MOTOR TOOL PROFESIONAL 1509W 97 ACCESORIOS";;4535;Unidad;ELECTRICOS;;140536,000000;197479,000000;19.00;235000;197479,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307551
Producto;Si;No;Si;"CABO AZADON CORRIENTE";;4524;Unidad;"HERRAMIENTA MANUAL";100502;5589,000000;8403,000000;19.00;10000;8403,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307552
Producto;Si;No;Si;"LLANA MADERA 14X21CM PINO";;4536;Unidad;"HERRAMIENTA MANUAL";;6191,000000;9244,000000;19.00;11000;9244,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307553
Producto;Si;No;Si;"CINTA LED 110V 5050 LUZ CALIDA X 1 METRO MERCURY";;4537;Unidad;ELECTRICOS;;4287,000000;6303,000000;19.00;7501;6303,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307554
Producto;Si;No;Si;"VINILO T2 TOTAL 1 G CORONA";;4533;Unidad;"PINTURAS Y DISOLVENTES";30%;33607,000000;43697,000000;19.00;51999;43697,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7705389010741
Producto;Si;No;Si;"JUEGO DE LLAVES BRISTOL EXTRALARGAS PULGDAS 7 PIEZAS TRUPER";;4538;Unidad;"HERRAMIENTA MANUAL";15551;14396,000000;21849,000000;19.00;26000;21849,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7501206648476
Producto;Si;No;Si;"TAPAOIDO DE INSERCION ECO";;4540;Unidad;"DOTACION INDUSTRIAL";;870,000000;1513,000000;19.00;1800;1513,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307555
Producto;Si;No;Si;"BUJE PVC SOLDADO 11/2X 1""";;5441;Unidad;"TUBERIAS Y ACCESORIOS";;2460,000000;3782,000000;19.00;4501;3782,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307556
Producto;Si;No;Si;"CINTA ENMASCARAR 1"" X 50M TRUPER";;4542;Unidad;PEGANTES;12591;4398,000000;6555,000000;19.00;7800;6555,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307558
Producto;Si;No;Si;"CEPILLO DE PISO DOBLE USO BLANCO 1A SIN PALO";;4539;Unidad;"HOGAR Y COCINA";;4252,000000;6303,000000;19.00;7501;6303,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307559
Producto;Si;No;Si;"LUCES DE NAVIDAD LED LINEAL X30 FAROLITO";;4543;Unidad;ELECTRICOS;YG-163;13500,000000;16386,554622;19.00;19500;16386,554622;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307560
Producto;Si;No;Si;"LUCES DE NAVIDAD LED LINEAL BOMBILLO GRANDE HUMO X200";;4544;Unidad;ELECTRICOS;YG-827;20000,000000;25210,084034;19.00;30000;25210,084034;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307561
Producto;Si;No;Si;"LUCES DE NAVIDAD LED ESTRELLA PUNTA ARBOL";;4545;Unidad;ELECTRICOS;G13;5000,000000;6722,689076;19.00;8000;6722,689076;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307562
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA FIGURAS ESTRELLAS G26-1";;4546;Unidad;ELECTRICOS;G26-1;50000,000000;63025,210084;19.00;75000;63025,210084;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307563
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA BOMBILLO PAPA NOEL YG-007";;4547;Unidad;ELECTRICOS;;52000,000000;65546,218487;19.00;78000;65546,218487;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307564
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA FIGURAS RENOS YG-357";;4548;Unidad;ELECTRICOS;YG-357;35000,000000;46218,487395;19.00;55000;46218,487395;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307565
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA FIGURAS COPOS YG-356";;4549;Unidad;ELECTRICOS;YG-356;35000,000000;46218,487395;19.00;55000;46218,487395;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307566
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA FIGURAS CIRCULOS PAPA NOEL YG-020";;4550;Unidad;ELECTRICOS;YG-020;39000,000000;48739,495798;19.00;58000;48739,495798;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307567
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA FIGURAS YG115";;4551;Unidad;ELECTRICOS;YG-115;25000,000000;31932,773109;19.00;38000;31932,773109;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307568
Producto;Si;No;Si;"LUCES DE NAVIDAD LED PILA CORCHO PEQUE�A";;4552;Unidad;ELECTRICOS;;3000,000000;4201,680672;19.00;5000;4201,680672;5000,000000;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307569
Producto;Si;No;Si;"LUCES DE NAVIDAD LED ALAMBRADA X 100B YG-254";;4553;Unidad;ELECTRICOS;YG-255;15000,000000;21008,403361;19.00;25000;21008,403361;25000,000000;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307570
Producto;Si;No;Si;"LUCES DE NAVIDAD LED ALAMBRADA X 200B  YG-255";;4554;Unidad;ELECTRICOS;;25000,000000;31932,773109;19.00;38000;31932,773109;38000,000000;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307571
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA RVP 3X1MT YG-150";;4555;Unidad;ELECTRICOS;YG-150;50000,000000;63025,210084;19.00;75000;63025,210084;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307572
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA RVP 3X2MT YG-151";;4556;Unidad;ELECTRICOS;YG-151;58000,000000;73949,579832;19.00;88000;73949,579832;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307573
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA RVP 3X3MT YG-149";;4557;Unidad;ELECTRICOS;YG-149;78000,000000;100840,336134;19.00;120000;100840,336134;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307574
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA 3X1MT YG-11O";;4558;Unidad;ELECTRICOS;YG-11O;35000,000000;46218,487395;19.00;55000;46218,487395;55000,000000;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307575
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA 3X2MT YG-111";;4559;Unidad;ELECTRICOS;YG-111;45000,000000;57142,857143;19.00;68000;57142,857143;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307576
Producto;Si;No;Si;"LUCES DE NAVIDAD LED CORTINA  3X3MT YG-106";;4560;Unidad;ELECTRICOS;YG-106;60000,000000;75630,252101;19.00;90000;75630,252101;90000,000000;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307578
Producto;Si;No;Si;"LUCES DE NAVIDAD LED MANGUERA X10MT YG-155";;4561;Unidad;ELECTRICOS;YG-155;32000,000000;40336,134454;19.00;48000;40336,134454;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307579
Producto;Si;No;Si;"VELITA LED AB-1, 2";;4562;Unidad;ELECTRICOS;"AB-1, 2";1000,000000;1680,672269;19.00;2000;1680,672269;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307580
Producto;Si;No;Si;"LUCES DE NAVIDAD BOMBILLO GIRATORIO LED 12104";;4563;Unidad;ELECTRICOS;12104;6500,000000;8403,361345;19.00;10000;8403,361345;10000,000000;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7708630250712
Producto;Si;No;Si;"ACRILICO BOTERO PARA MANUALIDADES COLORES X60ML";;4564;Unidad;"PINTURAS Y DISOLVENTES";ACRI0028;2012,000000;3782,000000;19.00;4501;3782,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307582
Producto;Si;No;Si;"ACRILICO BOTERO METALIZADO DORADO / PLATEADO X60ML";;4565;Unidad;"PINTURAS Y DISOLVENTES";ACRI0030;2563,000000;4622,000000;19.00;5500;4622,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307583
Producto;Si;No;Si;"PAPEL ROCA PESEBRE MAQUETA VERDE O CAF� PLIEGO";;4566;Unidad;"PAPELERIA Y ESCOLAR";HALL0006;823,000000;1681,000000;19.00;2000;1681,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307584
Producto;Si;No;Si;"HILO DORADO 1MT";;4567;Unidad;"PAPELERIA Y ESCOLAR";HILO001;52,000000;84,000000;19.00;100;84,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307585
Producto;Si;No;Si;"HILO PLATEADO 1MT";;4568;Unidad;"PAPELERIA Y ESCOLAR";HILO002;52,000000;84,000000;19.00;100;84,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307586
Producto;Si;No;Si;"NIEVE ARTIFICIAL EN SPRAY X4ONZ";;4569;Unidad;"PAPELERIA Y ESCOLAR";NAVI0011;9747,000000;15126,000000;19.00;18000;15126,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307587
Producto;Si;No;Si;"ESPONJA OROPLATA";;4570;Unidad;"HOGAR Y COCINA";;666,000000;1008,000000;19.00;1200;1008,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307588
Producto;Si;No;Si;"ESPONJA DE ESPUMA DOBLE USO";;4571;Unidad;"HOGAR Y COCINA";;375,000000;672,000000;19.00;800;672,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307589
Producto;Si;No;Si;"BOMBILLO VEHICULO 5 17053 NARVA";;4572;Unidad;ELECTRICOS;;1300,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;4013790211057
Producto;Si;No;Si;"BOMBILLO VEHICULO HALOGENO 60155 NARVA";;4573;Unidad;ELECTRICOS;;10000,000000;13445,000000;19.00;16000;13445,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;4013790315052
Producto;Si;No;Si;"KIT PARA DESPINCHAR BICICLETA";;4574;Unidad;"HERRAMIENTA MANUAL";;5100,000000;7563,000000;19.00;9000;7563,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307590
Producto;Si;No;Si;"BREAKER TACO PLUG 30 A EXE";;4575;Unidad;ELECTRICOS;;9735,000000;15126,000000;19.00;18000;15126,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7708214751864
Producto;Si;No;Si;"CANDADO CON GUAYA PARA BICICLETA FORTE";;4576;Unidad;"CERRAJERIA Y SEGURIDAD";16166;12240,000000;18487,000000;19.00;22000;18487,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307591
Producto;Si;No;Si;"LINTERNA MULTIFUNC FLEXIBLE 24 LED FORTE";;4577;Unidad;ELECTRICOS;16103;14400,000000;21849,000000;19.00;26000;21849,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307592
Producto;Si;No;Si;"TOALLITA MICROFIBRA UNICOLOR";;4578;Unidad;"HOGAR Y COCINA";;2000,000000;2941,000000;19.00;3500;2941,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307593
Producto;Si;No;Si;"POMA LLAVE CRUCETA UNIVERSAL";;4579;Unidad;GRIFERIA;;4000,000000;5882,000000;19.00;7000;5882,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307594
Producto;Si;No;Si;"EXTENSION 10 MTS 30ft DUPLEX OSBLACK/TITANIUM";;4580;Unidad;ELECTRICOS;;7652,000000;11765,000000;19.00;14000;11765,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707692868286
Producto;Si;No;Si;"KIT BRICOLAGE BANDEJA PARA PINTAR";;4581;Unidad;"PINTURAS Y DISOLVENTES";195;13613,000000;22689,000000;19.00;27000;22689,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307595
Producto;Si;No;Si;"AMARRE PLASTICO BLANCO 4.8 X 20cm FORTE UN";;4582;Unidad;"SOGAS Y CADENAS";16055;87,000000;168,000000;19.00;200;168,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307596
Producto;Si;No;Si;"AMARRE PLASTICO BLANCO 4.8 X 20cm FORTE PAQ";;4582P;Unidad;"SOGAS Y CADENAS";16055;8723,000000;13445,000000;19.00;16000;13445,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618513
Producto;Si;No;Si;"AMARRE PLASTICO BLANCO 4.8 X 25cm FORTE PAQ";;4584P;Unidad;;16056;10976,000000;15966,000000;19.00;19000;15966,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618520
Producto;Si;No;Si;"AMARRE PLASTICO BLANCO 4.8 X 37cm FORTE PAQ";;3368P;Unidad;"SOGAS Y CADENAS";16058;16774,000000;25210,000000;19.00;30000;25210,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618544
Producto;Si;No;Si;"AMARRE PLASTICO BLANCO 7.6 X 40cm FORTE PAQ";;108P;Unidad;"SOGAS Y CADENAS";16059;30697,000000;46218,000000;19.00;54999;46218,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618551
?Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 20cm FORTE UN";;4587;Unidad;"SOGAS Y CADENAS";16066;79,000000;168,000000;19.00;200;168,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307597
Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 20cm FORTE PAQ";;4587P;Unidad;"SOGAS Y CADENAS";16066;8387,000000;13445,000000;19.00;16000;13445,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;770705261863
Producto;Si;No;Si;"ESMALTE EXPERTO BLANCO 1/4 G SUPER";;4589;Unidad;"PINTURAS Y DISOLVENTES";30%;8674,000000;16387,000000;19.00;19501;16387,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307598
Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 25cm FORTE PAQ";;3373P;Unidad;"HERRAJES Y SOPORTES";16067;11083,000000;15966,000000;19.00;19000;15966,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618636
Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 30cm FORTE UN";;4591;Unidad;"HERRAJES Y SOPORTES";16068;105,000000;252,000000;19.00;300;252,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307599
Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 30cm FORTE PAQ";;4591P;Unidad;"HERRAJES Y SOPORTES";16068;10549,000000;17647,000000;19.00;21000;17647,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618643
Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 37cm FORTE UN";;4593;Unidad;"HERRAJES Y SOPORTES";16069;159,000000;336,000000;19.00;400;336,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307601
Producto;Si;No;Si;"AMARRE PLASTICO NEGRO 4.8 X 37cm FORTE PAQ";;4593P;Unidad;"HERRAJES Y SOPORTES";16069;16774,000000;25210,000000;19.00;30000;25210,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707052618650
Producto;Si;No;Si;"CANCAMO EN ELE 3/4""";;4596;Unidad;"HERRAJES Y SOPORTES";;72,000000;168,000000;19.00;200;168,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307602
Producto;Si;No;Si;"CANCAMO CERRADO N 0 RANGER";;4597;Unidad;TORNILLERIA;;49,000000;168,000000;19.00;200;168,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307603
Producto;Si;No;Si;"CANCAMO CERRADO N 00 RANGER";;4598;Unidad;TORNILLERIA;;175,000000;336,000000;19.00;400;336,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307604
Producto;Si;No;Si;"CANCAMO ABIERTO 11/2"" RANGER";;4599;Unidad;TORNILLERIA;;175,000000;336,000000;19.00;400;336,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307605
Producto;Si;No;Si;"CANCAMO ABIERTO 2"" RANGER";;4600;Unidad;TORNILLERIA;;178,000000;336,000000;19.00;400;336,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307606
Producto;Si;No;Si;"ENTREPA�O TRANSPARENTE 3/16 ESPIGO METALICO";;4601;Unidad;"HERRAJES Y SOPORTES";;190,000000;336,000000;19.00;400;336,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307607
Producto;Si;No;Si;"PASADOR FAYEBA COLONIAL IZQ /DER 37CM";;4602;Unidad;"HERRAJES Y SOPORTES";;10650,000000;15966,000000;19.00;19000;15966,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307608
Producto;Si;No;Si;"RODACHINA PESADA 1.5 CON FRENO NARANJA";;4603;Unidad;"HERRAJES Y SOPORTES";;5250,000000;7983,000000;19.00;9500;7983,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307609
Producto;Si;No;Si;"RODACHINA PESADA 2"" SIN FRENO NARANJA";;4604;Unidad;"HERRAJES Y SOPORTES";;4300,000000;6303,000000;19.00;7501;6303,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307610
Producto;Si;No;Si;"PATA TUBULAR METALICA 2"" X8CM";;4605;Unidad;"HERRAJES Y SOPORTES";;2700,000000;4202,000000;19.00;5000;4202,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307611
Producto;Si;No;Si;"PATA TUBULAR METALICA 2"" X10CM";;4606;Unidad;"HERRAJES Y SOPORTES";;2900,000000;4622,000000;19.00;5500;4622,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307612
Producto;Si;No;Si;"ARGOLLA LATONADA 3/4";;4607;Unidad;"HERRAJES Y SOPORTES";;880,000000;1513,000000;19.00;1800;1513,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307613
Producto;Si;No;Si;"ARGOLLA LATONADA 11/4";;4608;Unidad;"HERRAJES Y SOPORTES";;1190,000000;1681,000000;19.00;2000;1681,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307614
Producto;Si;No;Si;"TUBO OVALADO CROMADO PARA CLOSET X 3MT";;4609;Unidad;"HERRAJES Y SOPORTES";;12450,000000;18487,000000;19.00;22000;18487,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307615
Producto;Si;No;Si;"SOPORTE OVALADO PARA CLOSET 5/8 MATALICO";;4610;Unidad;"HERRAJES Y SOPORTES";;680,000000;1008,403361;19.00;1200;1008,403361;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307616
Producto;Si;No;Si;"VALVULA POZUELO PVC 11/2"" SIN SOSCO";;4611;Unidad;GRIFERIA;;1380,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307617
Producto;Si;No;Si;"YEE LAVADORA CON LLAVE PLASTGRIFOS";;4612;Unidad;GRIFERIA;;4150,000000;6303,000000;19.00;7501;6303,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307618
Producto;Si;No;Si;"POMA PERILLA PALANCA ESTRIA PARA LLAVE";;4613;Unidad;GRIFERIA;;5890,000000;8824,000000;19.00;10501;8824,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307619
Producto;Si;No;Si;"POMA PERILLA CRUCETA ESTRIA PARA LLAVE";;4614;Unidad;GRIFERIA;;5890,000000;8824,000000;19.00;10501;8824,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307620
Producto;Si;No;Si;"DUCHA LAVAPLATOS CAUCHO A PRESION";;4615;Unidad;GRIFERIA;;1190,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307621
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 1/4X3/4";;4616;Unidad;TORNILLERIA;;194,000000;450,000000;19.00;536;450,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307622
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 1/4X1";;4617;Unidad;TORNILLERIA;;236,000000;450,000000;19.00;536;450,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307623
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 1/4X11/2";;4618;Unidad;TORNILLERIA;;328,000000;504,000000;19.00;600;504,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307624
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 1/4X2";;4619;Unidad;TORNILLERIA;;422,000000;750,000000;19.00;893;750,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307625
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 5/16X3/4";;4620;Unidad;TORNILLERIA;;310,000000;550,000000;19.00;655;550,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307626
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 5/16X1";;4621;Unidad;TORNILLERIA;;358,000000;546,218487;19.00;650;546,218487;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307627
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 5/16X11/2";;4622;Unidad;TORNILLERIA;;495,000000;756,000000;19.00;900;756,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307628
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 5/16X2";;4623;Unidad;TORNILLERIA;;635,000000;1008,000000;19.00;1200;1008,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307629
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 3/8X1";;4624;Unidad;TORNILLERIA;;532,000000;840,000000;19.00;1000;840,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307630
Producto;Si;No;Si;"TORNILLO HEX RO PAVONADO GRADO 5 3/8X11/2";;4625;Unidad;TORNILLERIA;;714,000000;1300,000000;19.00;1547;1300,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020307631
